Ad state,Ad,Description line 1,Description line 2,Display URL,Final URL,Device preference type,Campaign,Ad group,Ad type
enabled,Book Yoga Retreats Online,4 Deals in Karikode!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Karikode,www.bookyogaretreats.com/all/d/asia-and-oceania/india/karikode,Mobile,Longtail India - Karikode,Longtail Retreats Karikode,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Bergerac!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Bergerac,www.bookyogaretreats.com/all/d/europe/france/bergerac,Mobile,Longtail France - Bergerac,Longtail Retreats Bergerac,Text ad
enabled,Book Yoga Retreats Online,3 Deals in La Punta!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/LaPunta,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/la-punta,Mobile,Longtail Mexico - La Punta,Longtail Retreats La Punta,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Brisas de Zicatela!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/brisas-de-zicatela,Mobile,Longtail Mexico - Brisas de Zicatela,Longtail Retreats Brisas de Zicatela,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Bagby!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Bagby,www.bookyogaretreats.com/all/d/europe/united-kingdom/bagby,Mobile,Longtail United Kingdom - Bagby,Longtail Retreats Bagby,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Hambleton!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Hambleton,www.bookyogaretreats.com/all/d/europe/united-kingdom/hambleton,Mobile,Longtail United Kingdom - Hambleton,Longtail Retreats Hambleton,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Thirsk!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Thirsk1,www.bookyogaretreats.com/all/d/europe/united-kingdom/thirsk-1,Mobile,Longtail United Kingdom - Thirsk,Longtail Retreats Thirsk,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Viluppuram district!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/india/viluppuram-district,Mobile,Longtail India - Viluppuram district,Longtail Retreats Viluppuram district,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Echo Beach!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/EchoBeach,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/echo-beach,Mobile,Longtail Indonesia - Echo Beach,Longtail Retreats Echo Beach,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Cadzand!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Cadzand,www.bookyogaretreats.com/all/d/europe/netherlands/cadzand,Mobile,Longtail Netherlands - Cadzand,Longtail Retreats Cadzand,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Sluis!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Sluis,www.bookyogaretreats.com/all/d/europe/netherlands/sluis,Mobile,Longtail Netherlands - Sluis,Longtail Retreats Sluis,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Cobano!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Cobano,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/cobano,Mobile,Longtail Costa Rica - Cobano,Longtail Retreats Cobano,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Mala Lake!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/MalaLake,www.bookyogaretreats.com/all/d/asia-and-oceania/india/mala-lake,Mobile,Longtail India - Mala Lake,Longtail Retreats Mala Lake,Text ad
enabled,Book Yoga Retreats Online,6 Deals in Paravur!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Paravur,www.bookyogaretreats.com/all/d/asia-and-oceania/india/paravur,Mobile,Longtail India - Paravur,Longtail Retreats Paravur,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Haad Chao Phao !,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/haad-chao-phao,Mobile,Longtail Thailand - Haad Chao Phao ,Longtail Retreats Haad Chao Phao ,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Aude!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Aude,www.bookyogaretreats.com/all/d/europe/france/aude,Mobile,Longtail France - Aude,Longtail Retreats Aude,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Nai Harn Beach!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/nai-harn-beach,Mobile,Longtail Thailand - Nai Harn Beach,Longtail Retreats Nai Harn Beach,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Andes!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Andes1,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/ecuador/andes-1,Mobile,Longtail Ecuador - Andes,Longtail Retreats Andes,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Lycian Coast!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/turkey/lycian-coast,Mobile,Longtail Turkey - Lycian Coast,Longtail Retreats Lycian Coast,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Pilai Beach!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/PilaiBeach,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/pilai-beach,Mobile,Longtail Thailand - Pilai Beach,Longtail Retreats Pilai Beach,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Khok Kloi!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/KhokKloi,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/khok-kloi,Mobile,Longtail Thailand - Khok Kloi,Longtail Retreats Khok Kloi,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Takua Thung!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/TakuaThung,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/takua-thung,Mobile,Longtail Thailand - Takua Thung,Longtail Retreats Takua Thung,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Banjar Baturning!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/banjar-baturning,Mobile,Longtail Indonesia - Banjar Baturning,Longtail Retreats Banjar Baturning,Text ad
enabled,Book Yoga Retreats Online,6 Deals in Srithanu!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Srithanu,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/srithanu,Mobile,Longtail Thailand - Srithanu,Longtail Retreats Srithanu,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Baxedes Beach!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/greece/baxedes-beach,Mobile,Longtail Greece - Baxedes Beach,Longtail Retreats Baxedes Beach,Text ad
enabled,Book Yoga Retreats Online,7 Deals in Goldhunga!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Goldhunga,www.bookyogaretreats.com/all/d/asia-and-oceania/nepal/goldhunga,Mobile,Longtail Nepal - Goldhunga,Longtail Retreats Goldhunga,Text ad
enabled,Book Yoga Retreats Online,Shivapuri Nagarjun National Park!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/nepal/shivapuri-nagarjun-national-park,Mobile,Longtail Nepal - Shivapuri Nagarjun National Park,Longtail Retreats Shivapuri Nagarjun National Park,Text ad
enabled,Book Yoga Retreats Online,7 Deals in Ashvem Beach!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/india/ashvem-beach,Mobile,Longtail India - Ashvem Beach,Longtail Retreats Ashvem Beach,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Dhulikhel!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Dhulikhel1,www.bookyogaretreats.com/all/d/asia-and-oceania/nepal/dhulikhel-1,Mobile,Longtail Nepal - Dhulikhel,Longtail Retreats Dhulikhel,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Frome!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Frome,www.bookyogaretreats.com/all/d/europe/united-kingdom/frome,Mobile,Longtail United Kingdom - Frome,Longtail Retreats Frome,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Governor's Harbour!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/bahamas/governors-harbour,Mobile,Longtail Bahamas - Governor's Harbour,Longtail Retreats Governor's Harbour,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Elafiti Islands!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/croatia/elafiti-islands,Mobile,Longtail Croatia - Elafiti Islands,Longtail Retreats Elafiti Islands,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Dubrovnik!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Dubrovnik,www.bookyogaretreats.com/all/d/europe/croatia/dubrovnik,Mobile,Longtail Croatia - Dubrovnik,Longtail Retreats Dubrovnik,Text ad
enabled,Book Yoga Retreats Online,8 Deals in Patnem Beach!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/india/patnem-beach,Mobile,Longtail India - Patnem Beach,Longtail Retreats Patnem Beach,Text ad
enabled,Book Yoga Retreats Online,11 Deals in Estoril!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Estoril,www.bookyogaretreats.com/all/d/europe/portugal/estoril,Mobile,Longtail Portugal - Estoril,Longtail Retreats Estoril,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Lang Co!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/LangCo,www.bookyogaretreats.com/all/d/asia-and-oceania/vietnam/lang-co,Mobile,Longtail Vietnam - Lang Co,Longtail Retreats Lang Co,Text ad
enabled,Book Yoga Retreats Online,7 Deals in Palolem Beach!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/india/palolem-beach,Mobile,Longtail India - Palolem Beach,Longtail Retreats Palolem Beach,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Arambol Beach!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/india/arambol-beach,Mobile,Longtail India - Arambol Beach,Longtail Retreats Arambol Beach,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Madeira!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Madeira,www.bookyogaretreats.com/all/d/europe/portugal/madeira,Mobile,Longtail Portugal - Madeira,Longtail Retreats Madeira,Text ad
enabled,Book Yoga Retreats Online,13 Deals in Vichit!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Vichit,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/vichit,Mobile,Longtail Thailand - Vichit,Longtail Retreats Vichit,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Durham!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Durham,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/durham,Mobile,Longtail USA - Durham,Longtail Retreats Durham,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Stafford County!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/stafford-county,Mobile,Longtail USA - Stafford County,Longtail Retreats Stafford County,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Bay of Fethiye!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/turkey/bay-of-fethiye,Mobile,Longtail Turkey - Bay of Fethiye,Longtail Retreats Bay of Fethiye,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Agios Pavlos!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/greece/agios-pavlos,Mobile,Longtail Greece - Agios Pavlos,Longtail Retreats Agios Pavlos,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Varca!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Varca,www.bookyogaretreats.com/all/d/asia-and-oceania/india/varca,Mobile,Longtail India - Varca,Longtail Retreats Varca,Text ad
enabled,Book Yoga Retreats Online,12 Deals in North Goa!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/NorthGoa,www.bookyogaretreats.com/all/d/asia-and-oceania/india/north-goa,Mobile,Longtail India - North Goa,Longtail Retreats North Goa,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Coudures!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Coudures,www.bookyogaretreats.com/all/d/europe/france/coudures,Mobile,Longtail France - Coudures,Longtail Retreats Coudures,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Cesenatico!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Cesenatico,www.bookyogaretreats.com/all/d/europe/italy/cesenatico,Mobile,Longtail Italy - Cesenatico,Longtail Retreats Cesenatico,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Morjim!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Morjim,www.bookyogaretreats.com/all/d/asia-and-oceania/india/morjim,Mobile,Longtail India - Morjim,Longtail Retreats Morjim,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Sainte-Colombe-sur-l'Hers!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/france/sainte-colombe-sur-l-hers,Mobile,Longtail France - Sainte-Colombe-sur-l'Hers,Longtail Retreats Sainte-Colombe-sur-l'Hers,Text ad
enabled,Book Yoga Retreats Online,3 Deals in La Vegueta!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/LaVegueta,www.bookyogaretreats.com/all/d/europe/spain/la-vegueta,Mobile,Longtail Spain - La Vegueta,Longtail Retreats La Vegueta,Text ad
enabled,Book Yoga Retreats Online,6 Deals in Wiang Chai!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/WiangChai,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/wiang-chai,Mobile,Longtail Thailand - Wiang Chai,Longtail Retreats Wiang Chai,Text ad
enabled,Book Yoga Retreats Online,6 Deals in Don Sila!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/DonSila,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/don-sila,Mobile,Longtail Thailand - Don Sila,Longtail Retreats Don Sila,Text ad
enabled,Book Yoga Retreats Online,6 Deals in Ban Samanmit!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/ban-samanmit,Mobile,Longtail Thailand - Ban Samanmit,Longtail Retreats Ban Samanmit,Text ad
enabled,Book Yoga Retreats Online,Costa Vicentina National Park!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/portugal/costa-vicentina-national-park,Mobile,Longtail Portugal - Costa Vicentina National Park,Longtail Retreats Costa Vicentina National Park,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Gwynedd!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Gwynedd,www.bookyogaretreats.com/all/d/europe/united-kingdom/gwynedd,Mobile,Longtail United Kingdom - Gwynedd,Longtail Retreats Gwynedd,Text ad
enabled,Book Yoga Retreats Online,12 Deals in Adriatic Sea!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/croatia/adriatic-sea-1,Mobile,Longtail Croatia - Adriatic Sea,Longtail Retreats Adriatic Sea,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Kvarner!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Kvarner,www.bookyogaretreats.com/all/d/europe/croatia/kvarner,Mobile,Longtail Croatia - Kvarner,Longtail Retreats Kvarner,Text ad
enabled,Book Yoga Retreats Online,9 Deals in Paradise Valley!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/morocco/paradise-valley,Mobile,Longtail Morocco - Paradise Valley,Longtail Retreats Paradise Valley,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Vélez-Málaga!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/spain/velez-malaga,Mobile,Longtail Spain - Vélez-Málaga,Longtail Retreats Vélez-Málaga,Text ad
enabled,Book Yoga Retreats Online,6 Deals in New Delhi!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/NewDelhi,www.bookyogaretreats.com/all/d/asia-and-oceania/india/new-delhi,Mobile,Longtail India - New Delhi,Longtail Retreats New Delhi,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Kabak!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Kabak,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/turkey/kabak,Mobile,Longtail Turkey - Kabak,Longtail Retreats Kabak,Text ad
enabled,Book Yoga Retreats Online,9 Deals in Canggu Beach!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/canggu-beach,Mobile,Longtail Indonesia - Canggu Beach,Longtail Retreats Canggu Beach,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Maras!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Maras,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/peru/maras,Mobile,Longtail Peru - Maras,Longtail Retreats Maras,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Moray!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Moray,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/peru/moray,Mobile,Longtail Peru - Moray,Longtail Retreats Moray,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Cala San Vincente!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/spain/cala-san-vincente,Mobile,Longtail Spain - Cala San Vincente,Longtail Retreats Cala San Vincente,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Uttarkashi!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Uttarkashi,www.bookyogaretreats.com/all/d/asia-and-oceania/india/uttarkashi,Mobile,Longtail India - Uttarkashi,Longtail Retreats Uttarkashi,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Grass Valley!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/grass-valley,Mobile,Longtail USA - Grass Valley,Longtail Retreats Grass Valley,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Kangra!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Kangra,www.bookyogaretreats.com/all/d/asia-and-oceania/india/kangra,Mobile,Longtail India - Kangra,Longtail Retreats Kangra,Text ad
enabled,Book Yoga Retreats Online,4 Deals in La Paz!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/LaPaz,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/la-paz,Mobile,Longtail Mexico - La Paz,Longtail Retreats La Paz,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Dalmatian Coast!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/croatia/dalmatian-coast,Mobile,Longtail Croatia - Dalmatian Coast,Longtail Retreats Dalmatian Coast,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Sant Carles de Peralta!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/spain/sant-carles-de-peralta,Mobile,Longtail Spain - Sant Carles de Peralta,Longtail Retreats Sant Carles de Peralta,Text ad
